estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"((((((2,1):0.16912790395544766,3):0.7826706305779645,4):1.365081642640375,((9,(12,(11,10):0.6953622565390147):0.785394545794013):0.7161679977503738,((#H21:::0.30495733798359725,8):0.0,((7,6):0.436515298430463,(5)#H21:::0.6950426620164027):1.2356769782505366):0.685194092220608):0.5298536029713777):0.5216184247557728,20):1.4452845397308562,((17,18):1.4825911655500597,((14,13):0.6912797344428879,(16,15):0.5640253369187247):0.6315481682172671):0.7754076114831995,19);",300,4,0.0,1.0,1,42411.051467668,4,2,0.2680393266666668,20,1,1,med,25
"(8,(5,(7,6):0.6359939056292937):0.7975902818019847,(((9,(12,(10,11):0.7365863869659148):0.5717208505375329):0.6354619443198215,((20,((((14,13):0.6659533177956712,(16,15):0.6812257820484823):0.7308125172501648,(17,18):1.4567382044806436):0.7713511134828323,19):1.1922428710461728):0.7484909653555074,((4,(3,(2,1):0.21598805172854363):0.7614569440233329):0.6563692766700957)#H23:0.9135325723910125::0.9694963889648829):0.6244665454670966):0.6335495297788444,#H23:9.998906719296006::0.030503611035117166):3.1992924040385716e-10);",300,4,0.0,1.0,1,94281.159882178,4,2,0.28235307000000004,20,1,1,med,1
"(13,14,((15,16):0.8377669671613196,((17,18):1.499369252724626,(19,((20,(((9,(12,(10,11):0.6657085462610048):0.7401662726013016):0.608262554396829,(((6,7):0.6522641829912984,5):0.8250563822853725,8):0.829294590153545):0.4339259522381666,((4,((1,2):0.2362374078180304,3):0.8090463481997849):1.5598710733279495)#H21:0.0::0.7366568045146049):1.1419987763963573):0.05479419767934862,#H21:10.0::0.2633431954853951):1.2847665111939113):0.6389376961046546):0.6781925121913207):0.6612576046171461);",300,4,0.0,1.0,1,80432.673808648,4,2,0.26901971,20,1,1,med,37
"(((13,14):0.6751511869434176,(16,15):0.6469403235144556):0.576006541538103,(17,18):1.2940081228974147,(19,(20,(((9,((10,11):0.7127712295746639,(12)#H21:::0.9781528579489732):0.7318704802090568):0.5547377967824598,(8,(5,(7,6):0.6605724664620256):0.8647918072756078):0.6226552087317987):0.7332658399572948,((4,((2,3):0.1488050969229024,1):0.7393433659543274):0.10931124303113704,#H21:::0.02184714205102678):1.358301691409238):0.7096688882177647):1.3347600831187925):0.6986615223269342);",300,4,0.0,1.0,1,102986.404104845,4,0,0.27941186000000007,20,1,1,med,34
"(20,(((8,((6,7):0.5976810241114827,5):0.6106542834149693):0.6359259748714367,(((11,10):0.932826959403453,12):0.6770687394884527,9):0.658907570101584):0.6587784726698752,(((2,3):0.28538122223464857,1):0.927149579540676,4):1.3008712828684894):0.6356909987079765,(19,((18,17):1.320863216013159,((16,(15,#H21:0.06479646003806101::0.3160209729350127):1.2628356235166166e-8):1.2350669930370626,((13,14):0.9416158417848793)#H21:2.135409039145432e-8::0.6839790270649873):0.33185822028954315):0.7899829159486541):1.29572654096696);",300,16,0.0,1.0,1,23540.997750836,4,0,0.2811765733333333,20,1,1,med,12
"((((((2,1):0.16912790395544766,3):0.7826706305779645,4):1.365081642640375,((9,(12,(11,10):0.6953622565390147):0.785394545794013):0.7161679977503738,((#H21:::0.30495733798359725,8):0.0,((7,6):0.436515298430463,(5)#H21:::0.6950426620164027):1.2356769782505366):0.685194092220608):0.5298536029713777):0.5216184247557728,20):1.4452845397308562,((17,18):1.4825911655500597,((14,13):0.6912797344428879,(16,15):0.5640253369187247):0.6315481682172671):0.7754076114831995,19);",300,8,0.0,1.0,1,24343.490024267,4,2,0.2680393266666668,20,1,1,med,25
"(7,6,(5,(8,((9,((11,10):0.7664188534689969,12):0.783923481649687):0.6468190919627222,((((((15,16):0.7079992210709721,(13,14):0.5716163018616034):0.6964426888970773,(18,17):1.4940949316072167):0.6817048603465996,19):1.344363250388628,(20)#H21:::0.930438312512839):0.8121578855816707,(((2,3):0.0005718884248050316,1):0.8349217078844339,(4,#H21:::0.0695616874871609):0.0):1.514839541455478):0.5199576791185502):0.6110069773884427):0.8745336408314566):0.6878781604798475);",300,16,0.0,1.0,1,26439.115969754,4,0,0.2737255933333334,20,1,1,med,21
"((((((2,1):0.16912790395544766,3):0.7826706305779645,4):1.365081642640375,((9,(12,(11,10):0.6953622565390147):0.785394545794013):0.7161679977503738,((#H21:::0.30495733798359725,8):0.0,((7,6):0.436515298430463,(5)#H21:::0.6950426620164027):1.2356769782505366):0.685194092220608):0.5298536029713777):0.5216184247557728,20):1.4452845397308562,((17,18):1.4825911655500597,((14,13):0.6912797344428879,(16,15):0.5640253369187247):0.6315481682172671):0.7754076114831995,19);",300,16,0.0,1.0,1,27305.533567993,4,2,0.2680393266666668,20,1,1,med,25
"(20,(((8,((6,7):0.5976810241114827,5):0.6106542834149693):0.6359259748714367,(((11,10):0.932826959403453,12):0.6770687394884527,9):0.658907570101584):0.6587784726698752,(((2,3):0.28538122223464857,1):0.927149579540676,4):1.3008712828684894):0.6356909987079765,(19,((18,17):1.320863216013159,((16,(15,#H21:0.06479646003806101::0.3160209729350127):1.2628356235166166e-8):1.2350669930370626,((13,14):0.9416158417848793)#H21:2.135409039145432e-8::0.6839790270649873):0.33185822028954315):0.7899829159486541):1.29572654096696);",300,8,0.0,1.0,1,31112.39124327,4,0,0.2811765733333333,20,1,1,med,12
"(((11,10):0.7271696581135982,12):0.7299217462206335,((((6,7):0.8298698860775375,5):0.5846254344676302,8):0.6124535265941518,(((((17,18):1.2788841418927166,((15,16):0.6431021795146142,(14,13):0.7740521398406642):0.6862753730747116):0.7238668995870366,19):1.4593436380268265,(20,#H23:::0.0074268872008388985):0.0):0.6531836115744502,(4,(1,(3,(2)#H23:::0.992573112799161):0.09300608762837512):0.9598939798386549):1.3839103980696472):0.7350658383065093):0.6379199949269008,9);",300,8,0.0,1.0,1,31701.027122739,2,0,0.27078440666666664,20,1,1,med,22
"((((9,(12,(10,11):0.7782061632396153):0.859644075346813):0.6315935777907921,(8,((7,6):0.567984759328271,5):0.8451046425335496):0.642317940293439):0.5104960888997828,(20,(19,((17,18):1.4907669182594867,((15,16):0.6430127758540932,((13,14):0.7475504248805374)#H23:0.0::0.9921723746610577):0.6411856027556674):0.765484264651955):1.6042293989675438):0.6041244663087886):1.4292531156731445,(4,((2,1):0.17527016785918365,3):0.6832061831250026):0.009565495018561618,#H23:0.000714074774770879::0.007827625338942273);",300,8,0.0,1.0,1,36360.380910382,4,2,0.2813726366666666,20,1,1,med,30
"(20,(((17,18):1.5791102024079435,((14,13):0.602000431339076,(16,15):0.7127953257670837):0.619851475164037):0.6912386465781825,19):1.5572083472964076,((((2,3):0.12393621255204822,1):0.813315737099791,4):1.564998279166035,((9,(12,(11,(10,#H21:0.0006703818042888133::0.023802245254667058):0.005270237486795433):0.7451049148602852):0.8808843230216568):0.9246944032757726,(((5,(7,6):0.5817448791134321):0.7159172857078678,8):0.0)#H21:0.7701567887173254::0.976197754745333):0.4622042135262658):0.5748896044080701);",300,8,0.0,1.0,1,29214.252608292,4,0,0.2639216833333333,20,1,1,med,32
"(12,(11,10):0.6788872049359984,(9,((((6,7):0.653308135188891,5):0.7829072497827527,8):0.7518145750122387,(((19,((17,18):1.3412601314571242,((14,13):0.672389324849517,(16,15):0.7417773301792828):0.5781466942968683):0.6611331109036982):1.2993051060261427,20):0.6028122543150938,(4,((3,(2)#H21:::0.5220754497381628):0.7919763171550391,(1,#H21:::0.4779245502618373):0.7919763171550391):0.594633369789095):1.6576415546556094):0.7211477997355288):0.6522183104557674):0.8347973547285724);",300,16,0.0,1.0,1,38987.104327232,0,0,0.2729412833333334,20,1,1,med,20
"(12,(11,10):0.6788872049359984,(9,((((6,7):0.653308135188891,5):0.7829072497827527,8):0.7518145750122387,(((19,((17,18):1.3412601314571242,((14,13):0.672389324849517,(16,15):0.7417773301792828):0.5781466942968683):0.6611331109036982):1.2993051060261427,20):0.6028122543150938,(4,((3,(2)#H21:::0.5220754497381628):0.7919763171550391,(1,#H21:::0.4779245502618373):0.7919763171550391):0.594633369789095):1.6576415546556094):0.7211477997355288):0.6522183104557674):0.8347973547285724);",300,8,0.0,1.0,1,39538.319926898,0,0,0.2729412833333334,20,1,1,med,20
"(((16,15):0.7031463209966483,((18,17):1.3326031032003407,((20,((((2,1):0.18255659159729806,3):0.9745818761891263,4):1.2299926689550957,(((9,(12,(10,11):1.1314659261122544):0.5721062692084231):0.5970893347209135,(8,((7,6):0.9386873206341474,5):0.6634682686254707):0.7841276129810123):0.5824204962711322,#H21:::0.02763659191388536):0.13428646155319068):0.5865514742628656):1.5497319744181934,(19)#H21:::0.9723634080861147):0.6269007741770183):0.8288312182204723):0.7029624036567224,14,13);",300,16,0.0,1.0,1,40416.273491561,4,2,0.27843149333333334,20,1,1,med,15
"(20,(((17,18):1.551787569471462,((15,16):0.773446817677949,(13,14):0.6166087370961533):0.6729587043845439):0.8211458969428188,19):1.4925585280484943,(((9,((10,11):0.8554520567628939,12):0.7862067570533355):0.6218254895676654,(((5,(7,6):0.7681991609257945):0.7321225901173206,8):0.7011629537194503)#H21:0.0::0.9264655403607552):0.8140052347068553,((((2,1):0.2620747380616222,3):0.9344842774207431,4):1.044432081444769,#H21:9.992947498136385::0.07353445963924475):0.7598958586411084):0.7107101814363267);",300,8,0.0,1.0,1,40765.868161873,4,2,0.25509816,20,1,1,med,11
"(7,6,(5,(8,((9,((11,10):0.7664188534689969,12):0.783923481649687):0.6468190919627222,((((((15,16):0.7079992210709721,(13,14):0.5716163018616034):0.6964426888970773,(18,17):1.4940949316072167):0.6817048603465996,19):1.344363250388628,(20)#H21:::0.930438312512839):0.8121578855816707,(((2,3):0.0005718884248050316,1):0.8349217078844339,(4,#H21:::0.0695616874871609):0.0):1.514839541455478):0.5199576791185502):0.6110069773884427):0.8745336408314566):0.6878781604798475);",300,8,0.0,1.0,1,41021.789652975,4,0,0.2737255933333334,20,1,1,med,21
"(20,((((2,3):0.17498151263925069,1):0.9439564824554488,4):1.2763288923332232,(((9)#H21:::0.8549875406614733,((11,10):0.8613876967665411,(#H21:::0.14501245933852663,12):0.4441727751712479):0.8267376773438118):0.5077771986806268,(8,((7,6):0.738563741447436,5):0.788606807440529):0.6230746499299666):0.7130978487569585):0.5926727583774171,((((15,16):0.6793280742140702,(14,13):0.6498072968640208):0.6427559456392576,(17,18):1.4342386110390406):0.6633498058720508,19):1.2533538374038455);",300,16,0.0,1.0,1,42860.04841799,4,0,0.2854902933333333,20,1,1,med,7
"(12,(11,10):0.7748147062370705,((((((1,2):0.1085768867192196,3):0.7589705050667038,4):1.4297661428608897,((19,(((15,16):0.7068909606600776,(13,14):0.5939577293156167):0.5857866761001876,(17,18):1.266147384038488):0.7982811770294995):1.4206017460125693,20):0.6803120897421022):0.5635999900730227,((5,(6,7):0.5471409927764688):0.7686371862282004,(8)#H21:::0.9416566590300892):0.9812143250568067):0.6689767727455992,(9,#H21:::0.05834334096991079):0.5311984419648166):0.8048598020560163);",300,8,0.0,1.0,1,42806.40664149,4,2,0.2645099,20,1,1,med,16
"((20,((((14,13):0.7103252494282583,(15,16):0.534457890235789):0.6518585288582228,(18,17):1.509165037241241):0.6628064808451095,(19)#H21:::0.9659994664339502):1.7795340952181296):0.5775408069485849,(((2,3):0.19563637402020825,1):0.858984059580265,4):1.494512432701118,((((12,(10,11):0.734104343566611):0.6503921092064306,9):0.7035136476118632,((5,(7,6):0.6611361534419494):0.7899465061889975,8):0.649051554598294):0.07931813334777675,#H21:::0.03400053356604985):0.6501211177737148);",300,8,0.0,1.0,1,44325.270043719,4,0,0.2601962,20,1,1,med,26
"(7,6,((5,((((((((13,14):0.5024344691993339,(15,16):0.5527585402545266):0.6692167851264108,(17,18):1.3294821910563466):0.5538289510155626,19):1.3925274255931785,20):0.6644319230684879,(((3,2):0.23081529899014536,1):0.8129643717628574,4):1.1764821279122):0.49395201368342945,(((12,(10,11):0.8154392146249758):0.7223574158752509,9):0.0)#H21:0.878632539036046::0.9489380287042095):0.7267366599738392,8):0.7452789320829133):0.8158949981693367,#H21:8.871427360679784::0.05106197129579049):0.029647034602090838);",300,8,0.0,1.0,1,44953.697313166,4,0,0.29686288333333344,20,1,1,med,24
"(20,((((2,1):0.24713339955788574,3):0.7654231040166927,4):1.5600905113054664,((8,((6,7):0.7039669181879316,5):0.6599847676604835):0.695161926005724,(((10,11):0.6506751024302773,12):0.7881206388885855,9):0.6850622522278773):0.7187392479967385):0.5137683445095022,((((16,15):0.6690236353021582,(13,14):0.710536768975185):0.7785464891722329,(17,(18)#H21:::0.9320005544045702):1.5440859893241659):0.6131801189795456,(19,#H21:::0.06799944559542977):1.8073655431756063e-7):1.346895563884255);",300,16,0.0,1.0,1,45124.130840822,4,2,0.27627463333333335,20,1,1,med,23
"(12,(11,10):0.6788872049359984,(9,((((6,7):0.653308135188891,5):0.7829072497827527,8):0.7518145750122387,(((19,((17,18):1.3412601314571242,((14,13):0.672389324849517,(16,15):0.7417773301792828):0.5781466942968683):0.6611331109036982):1.2993051060261427,20):0.6028122543150938,(4,((3,(2)#H21:::0.5220754497381628):0.7919763171550391,(1,#H21:::0.4779245502618373):0.7919763171550391):0.594633369789095):1.6576415546556094):0.7211477997355288):0.6522183104557674):0.8347973547285724);",300,4,0.0,1.0,1,45054.263005781,0,0,0.2729412833333334,20,1,1,med,20
"(20,(((8,((6,7):0.5976810241114827,5):0.6106542834149693):0.6359259748714367,(((11,10):0.932826959403453,12):0.6770687394884527,9):0.658907570101584):0.6587784726698752,(((2,3):0.28538122223464857,1):0.927149579540676,4):1.3008712828684894):0.6356909987079765,(19,((18,17):1.320863216013159,((16,(15,#H21:0.06479646003806101::0.3160209729350127):1.2628356235166166e-8):1.2350669930370626,((13,14):0.9416158417848793)#H21:2.135409039145432e-8::0.6839790270649873):0.33185822028954315):0.7899829159486541):1.29572654096696);",300,4,0.0,1.0,1,45706.532704019,4,0,0.2811765733333333,20,1,1,med,12
"(20,((((13,14):0.7475389308208129,(16,15):0.6443599212263214):0.6793356995423075,(17,18):1.4366099057909059):0.62622819854151,19):1.2056148884184978,((((3,2):0.1929208889585681,1):0.8890773495560798,4):1.541484750550521,((((7,6):0.6655985136103288,(5,#H21:::0.3065440578820941):0.0):0.9320142255748575,(8)#H21:::0.6934559421179058):0.4373596602612019,(9,((10,11):0.8296039463423844,12):0.5907176583280418):0.746302407748745):0.6254489246383358):0.6123894668053126);",300,16,0.0,1.0,1,48438.402035597,4,0,0.27921580333333335,20,1,1,med,10
"((((3,2):0.03465396286759222,1):0.8133717398570882,(4)#H23:::0.9597369169226361):1.6899091965998014,((8,((7,6):0.8538488850887112,5):0.6595842827299464):0.711879654895141,(((11,10):0.6770384585419067,12):0.7794678805738662,9):0.45920422479907574):0.6783075846514361,((19,((17,18):1.3716130396382409,((15,16):0.7199966581595691,(14,13):0.6489710598964236):0.666693067717913):0.6258485899215562):1.4209719521023563,(20,#H23:::0.04026308307736393):6.073588717141294e-5):0.5932861787125856);",300,8,0.0,1.0,1,48815.991263995,4,0,0.27352951999999997,20,1,1,med,2
"((3,(1,2):0.2238233146235748):0.6912435108874222,4,((((5,(6,7):0.8483980656983073):0.6907846434216298,8):0.8230094994607812,(((10,11):0.8607027293208661,12):0.6359308394942181,9):0.6703582811186569):0.5824420327897303,((20,#H21:::0.15194840857030106):0.0,(((17,18):1.4283549195736238,((14,13):0.685231048307411,(15,16):0.8320728318734688):0.6425506835493279):0.6089983067593748,(19)#H21:::0.8480515914296989):1.9391636719716117):0.690893982739688):1.2806854834634036);",300,16,0.0,1.0,1,49624.045239647,4,2,0.26411777000000003,20,1,1,med,8
"((((3,2):0.03465396286759222,1):0.8133717398570882,(4)#H23:::0.9597369169226361):1.6899091965998014,((8,((7,6):0.8538488850887112,5):0.6595842827299464):0.711879654895141,(((11,10):0.6770384585419067,12):0.7794678805738662,9):0.45920422479907574):0.6783075846514361,((19,((17,18):1.3716130396382409,((15,16):0.7199966581595691,(14,13):0.6489710598964236):0.666693067717913):0.6258485899215562):1.4209719521023563,(20,#H23:::0.04026308307736393):6.073588717141294e-5):0.5932861787125856);",300,16,0.0,1.0,1,49734.391310054,4,0,0.27352951999999997,20,1,1,med,2
